sno,title,content,date,author,rating,product_asin,url
270,4.0 out of 5 stars Interesting and different,"I started reading this book, but couldn't really get into it UNTIL I got an audio version of it. And wow! The audio production of the book is so so so good. I don't think I would enjoy this book at all if I just read it. Audio book was addictive. I did not know a lot about WACO massacre and after reading this book I went into some research and was fascinated that the author of this book was able to transmit the mood, the environment surrounding this event so closely. Not sure why more people do not walk about this book, because it is worthy read (but on Audio) Read more",26 Oct 2024,Natalya,4.0,B0CM5S5MLG,"https://www.amazon.com/Burn-Daylight-Bret-Anthony-Johnston-ebook/dp/B0CM5S5MLG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
271,5.0 out of 5 stars A Tragedy,"We Burn Daylight By Bret Anthony Johnston If you were around in 1993 you must remember the Branch Davidians, a religious sect led by David Koresh, and the horror when the Davidian compound in Waco Texas is besieged by our government for 51 days. The standoff ended with a horrific fire which killed nearly 80 people, including many children. The story of Waco is true. Here it serves as the background for a fictional ""Romeo and Juliet"" story of two characters who, like Shakespeare's characters, come to a sad end. Jaye is the daughter of a devout follower and Roy is the son of the local sheriff. They are in love, and Roy wants to save Jaye from what is coming. But Koresh has other plans. The title, ""We Burn Daylight"", is in fact a quote from Romeo and Juliet. This too is a tragedy. Read more",27 Sep 2024,TVNBH,5.0,B0CM5S5MLG,"https://www.amazon.com/Burn-Daylight-Bret-Anthony-Johnston-ebook/dp/B0CM5S5MLG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
272,3.0 out of 5 stars Interesting Premise,"3.5 ⭐️’s It’s 1993 in Waco, Texas and there’s about to be a government raid on a Davidian Branch (fictitious in this case, although based on true events) compound.  The story is told in the voices of two teens, one the son of the towns sheriff, the other a girl in the cult.  Roy is missing his brother in Afghanistan and Jaye wants nothing to do with the cult, but is trying to protect her mother.  When the two meet at a gun show, there are instant sparks, but is there any future for the two.  When Roy discovers a secret at the cult he keeps it to himself, but when he learns of the raid and the standoff that enfolds, he’s not so sure he should have kept things to himself.  The story takes place years later with alternating chapters in Roy and Jaye’s voices interspersed with a podcast.  While an interesting premise and I liked the Roy and Jaye characters, I wasn’t all that invested in the story.  Thank you to Random House and NetGalley for an ARC of this book. Read more",14 Sep 2024,Kindle Worm,3.0,B0CM5S5MLG,"https://www.amazon.com/Burn-Daylight-Bret-Anthony-Johnston-ebook/dp/B0CM5S5MLG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
273,4.0 out of 5 stars Historical fiction of the Branch Davidians,"We Burn Daylight is a historical fiction novel based on the events at the Branch Davidians in Waco, Texas, in 1993. Bret Anthony Johnston creates a character, Jaye, who is forced to live in the compound because of her mother’s desires, and another character, Roy, who lives in Waco with his father, the sheriff. The young kids meet and immediately Roy develops quite the crush for Jaye. He does everything he can to be in her path as often as possible, which is rare based on the control her leader The Lamb has on all occupants of the farm. Law officers increase their suspicions of what’s going on at the farm. A rumor is strongly suspected that they’re amassing large quantities of firearms and military weapons. Roy and Jaye know it’s just a matter of time before the lid blows off, but Jaye can’t convince her mother to leave. The characters are believable, and the plot is, well, we already know how it turns out, but the ending is given a reprieve. I only have one issue with the revised ending; the kids are too young to do what they accomplish. Stranger things have happened, though, and it leaves the legacy of horror in Waco with a sliver of hope. Read more",06 Nov 2024,Cat,4.0,B0CM5S5MLG,"https://www.amazon.com/Burn-Daylight-Bret-Anthony-Johnston-ebook/dp/B0CM5S5MLG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
274,5.0 out of 5 stars Beau Geste and Beau Risque,"Okay.  We waited.  We waited and while it was all worth it for the great story, characters, Trois Pins and fire- crackin', high-jackin', lip smackin' banquet of action, we are again waiting, with held breath for what happens next in The Black Wolf.  Because this story, like Gamache himself isn't over.  While many life pieces from past books have been deftly picked up and woven into the present chef d'œuvre, Gamache and I both expect more to come.  I don't wish to ruin even the tiniest second of plot for you by hinting what you should expect or not, who could disappoint, or what will surprise you, but I promise you will be mostly surprised at yourself and what Ms. Penny has taught you through this series and most radically this last book.  It may not have taken you 19 books to ""get it,"" but I'm slow that way, and I've always liked my evil well and thoroughly vanquished by absolute good, all the mess clean and well-disposed with a happy hallelujah ever after and guess what?  Doing what Gamache thinks to be the right thing is a day-to-day effort because evil and good he and Ms. Penny are teaching us are not absolute conditions, they are one-by-one actions, and therefore we must take very good care before judging who are the ""bad guys;"" they just might be, well, us on given days.  Hmmm.  Thank you, ma'am.  Excellent read.  Excellent lesson, particularly right now.  Faites attentions, cheers amies. Read more",31 Oct 2024,chancytejana,5.0,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
275,5.0 out of 5 stars Worth the wait… and 2025 can’t come soon enough,"Louise Penny’s latest offering, *The Grey Wolf*, reads like a delightful puzzle that would intrigue even the most discerning sleuth. Set in the quaint village of Three Pines, it draws readers into a world where charm and menace intertwine, reminiscent of the best in classic mysteries. At the heart of this tale lies a chilling murder, the intricacies of which unfold with a deftness that would make Hercule Poirot himself nod in approval. Penny excels at crafting a narrative rich with red herrings and unexpected revelations, maintaining an atmosphere of suspense that grips from the very first page. Her characters, each painted with a fine brush, exhibit a depth that invites both suspicion and empathy, embodying the myriad complexities of human nature. As the story unfolds, the reader is treated to the sharp wit and keen observations that are hallmarks of the genre. Penny’s prose flows with an elegance that evokes the best of Golden Age crime fiction, combining intrigue with an insightful exploration of morality and human connection. The dialogue crackles with a subtle humor that enlivens the dark undercurrents of the plot. In The Grey Wolf, Penny invites us to contemplate not only the motives behind a heinous crime but also the profound bonds that unite the inhabitants of this seemingly idyllic village. It is a tale that lingers in the mind, a testament to Penny’s status as a master storyteller in the tradition of Agatha Christie. Readers will find themselves eagerly awaiting the next twist in this captivating series. Read more",01 Nov 2024,Grant E. Beggs,5.0,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
276,4.0 out of 5 stars Great thriller,"As a fast paced thriller, it's great. I was pulled right in and read straight through. Unfortunately, I was looking for a mystery. I started reading Louise Penny because the first books in the series were great mysteries and I love a good mystery. I can hear about terrorism and the mob by watching the news. I'm hoping in future we can get back to a good old Three Pines whodoneit. Read more",03 Nov 2024,Emme,4.0,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
277,5.0 out of 5 stars I had too..,"I’m still locked into a Three Pines binge, and was tempted to give this a 4. They all seem to get really confusing about page 350. There were some pretty far fetched scenarios near the end. But I can’t help but give it a 5, you learn to love this stuff, and the family you find. Read more",09 Nov 2024,Lostdog1,5.0,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
278,5.0 out of 5 stars another terrific story!,Louise Penny’s books get better and better with each book.  I love the ongoing characters and intricate plots.  Particularly love the gentle humor .  I am so sad to come to the end of each book and always desperate for the next. Read more,09 Nov 2024,KOTS,5.0,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
279,5.0 out of 5 stars The Best of the best,"Louise Penny continues to develop as a writer. I know, I know, many of you think she has always been outstanding. Within the relatively narrow confines of the crime mystery genre, you might be right. But she has become so much better than that. Go back to her first Gamache book and compare it to The Grey Wolf, and you will see what I mean. This woman can write. I can write a very good non-fiction sentence. I can even pile them up in paragraphs. I wrote a PhD dissertation. But I am no writer. This woman is a writer. I have thought about writing a book or two -- even did a detailed outline of one. But the task seemed so daunting, and I did not have the confidence to do it. Penny has all the confidence in the world now. I am still not fond of her prissy little village and most of her characters. But she simply writes so compellingly about them. I am not sure I would like Louise Penny, but I sure do like what she writes. As to The Grey Wolf, it arrived on my Kindle from an advance purchase last night. I was going to ignore it and get some sleep. My little dog who sleeps with me (on my pillow) was restless. Her brother passed away last week, and we are still unsettled. It has affected her digestion and my sleep. At 12:30 AM, I cracked open The Grey Wolf. Big mistake. I was still reading at 5 AM. Penny's story development is so much more mature now than even in her mid-series books. In this book, the characters do not know whom they can trust. They only know that corruption has invaded the Surété and even high levels in the civil government of Canada. Unexpected characters from past books pop up mysteriously. Family matters long settled flame up again. I have written in earlier reviews that I was not fond of Inspector Gamache. The written character left me a bit cold. My attitude was changed when I binge-watched the TV series, in which a brilliant stroke of casting gave us the perfect actor playing the role of Gamache. Alfred Molina redeemed the character for me. I will finish the book tonight. I won't write any spoilers. In fact, I think I will cut off this review at this point and leave you all hanging. You really should read The Grey Wolf. It is the best of Louise Penny's series, and that position makes it the best of the best in the eyes of her fans and beyond. Read more",30 Oct 2024,Zechristof,5.0,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
280,,"Thriller com suspense e habilidade extraordinárias, muitas reviravoltas e o reencontro de personagens amados. Gamache em plena forma, desvendando mistérios como só ele poderia. Read more",09 Nov 2024,Cliente Amazon,,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
281,,Another well written romp with lots of twists but a bit less character development than usual.  Three Pines friends make hurried cameos and the people who know what’s going on leave opaque clues rather than simply telling what they know.  That’s ok because it keeps up the suspense but it bothers me that the author forgot that Lacoste adopted a female child a few books back.  That isn’t the sort of detail one forgets and there are multiple references to her family and 2 boys that left me scratching my head. Read more,05 Nov 2024,L. Schroeder,,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
282,,"Another fantastic story from Louise Penny. I love everything about Armand Gamache. His quiet fortitude, his relentless search for the truth and his compassion and love for his family. This has all of that and more. It kept me gripped from beginning to end as each clue is unfurled. This was a more political/terrorism story which normally I am not a huge fan of. I prefer a good murder story but it still kept me interested right the way through. Plenty of heart in the mouth moments. Would also have liked more of Three Pines and its inhabitants but I realise that would make the story too unrealistic for murder to be in such a small place all the time! A well written, thought out storyline and I look forward to the next thrilling case of Chief Inspector Armand Gamache, head of homicide of the Surete of Quebec. Loved it! Read more",04 Nov 2024,Kindle Customer,,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
283,,"I have read all of Louise Penny,s books, starting years ago…she is a truly gifted author. I have no idea how she captured all the information of various networks, industry , etc and combined all with her many characters shared over the years. This is TRULY an amazing, page turning…thought provoking book.it is so full of information that I truly think I will re read it very soon to catch all I’likely missed . Congratulations Louise on a magnificent book….and leaving us with hope for a follow up! Mary Read more",01 Nov 2024,Mary Schaefer,,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
284,,"Here are all my favourite characters, some quietly living their lives in the background and others engaged in a race against time. A plot that is complex with many twists and turns. The book is less gentle than others in the series and it is helpful to have read all the previous books to understand some of the references but Louise Penny is still the excellent author whose work I enjoy so much Read more",13 Nov 2024,Dewi,,B0CQHLDW2T,"https://www.amazon.com/Grey-Wolf-Novel-Inspector-Gamache-ebook/dp/B0CQHLDW2T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
285,5.0 out of 5 stars I’m a sucker for WW2 stories…..,This is the best WW2 story I’ve read yet. I like the way the author wove so skillfully between the past and the present. I also like the surprise ending. This story was masterfully narrated by an elder woman who spoke her painful truths so eloquently even while concealing them behind her persona. I love this story! Read more,08 Nov 2024,Phedora O.,5.0,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
286,5.0 out of 5 stars Wow! Wow! Wow! 10 Stars!,Every sentence in this book is true perfection. This is a masterpiece that will be around for years to come. Stop what you are doing and read this book. It is not at all the typical WWII historical fiction book in the  over saturated market. This novel has a completely different viewpoint and it is fascinating. I regret not reading this book sooner. Read more,27 Oct 2024,Bibliophile,5.0,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
287,4.0 out of 5 stars Gretel 's story is worth reading,"The sequel to The Boy in the Striped Pyjamas is captivating, moving and as expected, quite sad. This is the exploration of Gretel's life, her guilt and her atonement. I could hardly put this down, even toward the end (which was shocking, but rushed). No regrets reading this one...if you've read The Boy in the Striped Pyjamas, then you really SHOULD read this. Read more",10 Sep 2024,Dianne Chambers,4.0,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
288,5.0 out of 5 stars Two thumbs up,Excellent read. Kept my interest throughout. However I was a bit confused when the narration was from the teenage Greta I didn’t know whether it was from her in her teens or from Greta as an adult looking back as she remembered it. The end has a nice twist as all good novels do. I think it would have been better if I had read its predecessor “the boy in the striped pajamas”. Still very good read. Read more,04 Nov 2024,slipsiu,5.0,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
289,5.0 out of 5 stars Brilliant,Moving. Clever. Liked the short chapters.  Past and present alternating chapters good too. Liked the protagonist. Hate reading a book in which I don't care for any of the people in it. A very good read. Read more,11 Nov 2024,Kindle Customer,5.0,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
290,5.0 out of 5 stars Good Book,"Good book kept my attention throughout.  Complexity of issue.  Not everything is black and white. Plus I like thinking about complex issues like WW II from both sides and the people who are caught up in the tide of history, even when their side loses. Read more",04 Nov 2024,E.N,5.0,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
291,4.0 out of 5 stars Suspend logic,"I thought this book to be an interesting read. I enjoy historical fiction, so this novel reads well in that regard. But it stretches the imagination to think that Gretel’s mother, a German trying to hide her German nationality, would go to Paris with her 15 year old daughter after the war. It’s not logical! Perhaps, if they had gone to Switzerland or Sweden or another country that had been neutral during that period it might make sense. But really, you have to suspend belief to think she would have gone to Paris. Then, I find it hard to believe that Gretel had so much guilt. She was a child/teen when the events happened. She lived in a controlling environment and had been essentially brainwashed from an early age. It was like being in a cult. She knew right from wrong in the context of which she had grown up. This is not to absolve her of all actions, but really the guilt seems overdone considering the lack of control she had over anything. A psychologist could best speak to this, but we do know that a persons brain is often not fully developed until their late to mid- twenties. The heavy guilt about the war did not ring true. Maybe she would have some about her brother, but the rest just seemed a contrived story line. Perhaps if she had been in her late teens this overwhelming guilt trip might make sense. Also, the fact that Gretel did not realize that David was so obviously Jewish given his surname and her background does not ring true. Again, have to suspend belief and go with the storyline I have not read The Boy in the Striped Pajamas, so perhaps that would have given greater context to this novel. I found the storyline regarding Heidi and her concern for Henry much more believable and realistic. Although, in some ways I question how likely it was that she and her husband would ended up living in the same building as her daughter that she had given up at birth. Overall, an enjoyable story as long as you don’t think logically about certain aspects of the novel. Read more",25 Mar 2024,Linda Hubbell,4.0,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
292,5.0 out of 5 stars A different twist to a WWII (Holocaust )story,"After reading many novels about WWII and the Holocaust, I stayed clear from reading books about that time period. My friends and I are avid readers of historical  fiction, but it seemed we burnt out on that topic.  However, All the Broken Places was well written, fast paced, and suspenseful.  John Boyne created such a deep character, who you loved and loathed.  He enlightened my awareness of the struggles/guilt of POSTwar Germans who were part of the Nazi regime, not by choice and the young “innocent “ Germans. I highly recommend this book with a different twist and perspective. I’m looking forward to reading another Boyne novel. Read more",21 Sep 2024,teri,5.0,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
293,,"You cannot put it down, great storytelling,  mixing past and present in a seamless way. This is a must read Read more",31 Jul 2024,Kindle Customer,,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
294,,"Ich kann das Buch sehr empfehlen. Ich habe bereits den Vorgänger verschlungen und auch dieses Buch ist nicht leicht aus der Hand zu legen. Gretel betrachtet die Welt anders als Bruno, steht ihm aber um nichts nach. Sehen wir die Welt im vorigen Buch durch die Augen eines Kindes, so nehmen wir dieses Mal die Sicht der Erwachsenen Gretel in ihren unterschiedlichen Lebenslagen wahr. Sie ist sich ihrer Verantwortung bewusst, scheut aber die Auseinandersetzung mit der Vergangenheit. Die vielen Stränge ergeben am Ende ein in sich geschlossenes Bild und man versteht wie aus der 12-jährigen Gretel die Frau wurde, die sie mit 91 schließlich ist. Read more",17 Jul 2024,Wilfried Fux,,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
295,,. Read more,18 Feb 2024,C,,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
296,,"Brilliantly written book about a subject that is not explored much, the war from the perspective of those who were children then. The writing style is very engrossing and it’s a difficult book to put down. Read more",12 Aug 2023,Abhijeet,,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
297,,"I had not previously read The Boy in the Striped Pyjamas, to which this novel forms a sequel, but it is not a requirement to do so and your enjoyment of this book is not in any way compromised if you have not read the earlier novel. I found All the Broken Places to be such a fine piece of writing that I immediately bought The Boy in the Striped Pyjamas and read this immediately afterwards. John Boyle is a very fine writer indeed. I have read almost all of his novels now - they are beautifully written and always complex and layered, but with a very clear narrative line. This book is no exception and although The Boy in the Striped Pyjamas is a fine novel in its own right, I enjoyed All the Broken Places, its sequel, much more. It is so finely written and so beautifully structured that I find it difficult to find the words to describe the quality of this work. Bruno’s sister, Gretel, is now in her nineties and living in a very privileged part of London - haunted by her past, by the loss of her brother and by the guilt she still feels as the daughter of a Nazi family who were directly involved in the Holocaust: Gretel’s father was the Commandant at Auschwitz. The story is told by switching from the present to the past. Although it is not a particularly long novel, it is epic in its themes and in the scope of the narrative. John Boyne’s characters are finely drawn - each individual and real, and yet he achieves this strength of characterisation through an economy of means. I love John Boyne’s ‘voice’ as a writer. The language is accessible, the voice simple and direct, and the narrative carries you swiftly and easily, despite the complexity of the ideas embraced here, and the layers within the story itself. He does not shy away from moral complexity - Gretel’s story and the questions it raises for her likewise challenge the reader’s sense of moral values. If you have never read a novel by John Boyne this is as good a place as any to start. It is an utterly human story, richly told, and one of his very best books. Read more",20 Oct 2022,Mr. Alex Taylor,,B0B14GBSYH,"https://www.amazon.com/All-Broken-Places-John-Boyne-ebook/dp/B0B14GBSYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
298,5.0 out of 5 stars The books are beautifully illustrated with Dr. Seuss's signature whimsical style!,"The Dr. Seuss's Beginner Book Boxed Set Collection is an absolute delight for children and adults alike. This set includes timeless classics such as ""The Cat in the Hat"" and ""One Fish, Two Fish, Red Fish Blue Fish,"" among others. The books are beautifully illustrated with Dr. Seuss's signature whimsical style, which captivates young readers and sparks their imagination. The rhyming text is engaging and makes reading fun, helping children develop language skills and a love for books. What sets this boxed set apart is its durability and presentation. The sturdy box keeps the books organized and protected, making it perfect for gifting or storing on a bookshelf. The set also makes for an excellent introduction to Dr. Seuss's works for children who are just beginning to read independently. As a parent, I appreciate the educational value of these books combined with the entertainment they provide. They encourage creativity, critical thinking, and a love for learning in a playful and entertaining way. Read more",16 Mar 2024,parisa,5.0,0375851569,"https://www.amazon.com/Seusss-Beginner-Collection-Green-Socks/dp/0375851569/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
299,5.0 out of 5 stars my 3 months old boy loves looking a the drawings from the books while I read them!,"Very nice books, my boy loves looking at the pictures and the price was very nice.  Also the books are not very heavy, so I can easily read and turn the pages towards him for he to look from his crib. Read more",08 Aug 2024,Carlos Juarez,5.0,0375851569,"https://www.amazon.com/Seusss-Beginner-Collection-Green-Socks/dp/0375851569/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
300,5.0 out of 5 stars I think you'll find a use for Seuss.  A use for Seuss....,"Recently I bought this as a gift as buying five in bulk would save about 45% over buying these books individually.  This is five separate books in a boxed set so you could gift each book separately if you choose. What amazes me is how great they are for a child starting to read. Happy Birthday, according to the Guinness Book of Records is the most sung song in the world. Happy Birthday contains 16 words, of which only two are not repeated many times.  In fact it has only six unique words.  Part of the ease of understanding comes with repetition. Green Eggs and Ham has about 60 unique words and 500 to 600 words overall, very cleverly done, and outstanding for a child learning to read, with entertaining color illustrations on each page, great rhyme, repetition and variation and parallel structure, even reversal. Here is an example with parallel structure and rhyme: So I will eat them in a box And "" ""  ""  ""  with a fox. ""  "" ""  ""  ""  in a house. ""  "" ""  ""  ""  with a mouse. ""  "" ""  ""  ""  here and there. ""  ""  ""  ""  ""  anywhere. Say!  I will eat them ANYWHERE. Now see if you can sing these words to the tune of Happy Birthday.  I think you will find the meter is similar.  It's quite ingenious.  And I think Green Eggs and Ham will encourage a child to try new things. And a reversal pattern: I am Sam.  Sam I am. Hop on Pop is a great first book for a child to make rhyme associations through, very entertaining and for a beginner. Fox in Socks is full of tongue twisters. One fish two fish red fish blue fish.  Notice the repetition through parallel structure. The Cat in the Hat reputedly contains 220 unique words given by an educator to Seuss to rhyme as the essential words for a child to learn, and created the memorable absurdity of two children and a prankish cat. Seuss won  a Pulitzer prize in 1984 for his overall literary work, so if you want to get your child or someone else's to read Pulitzer prize winning literature at an early age, you need look no further. If you like this consider also The Bippolo Seed and Other Lost Stories , another Seuss book, seven stories in a single book, for the price of a single story book. Recently,  I had the opportunity to try out these books on my niece who is 4.  She had some familiarity with Green Eggs and Ham.  Even though her reading skills are not fully developed she was totally engaged with this story and able to anticipate several passages.  I was quite impressed with her level of focus and engagement, and she was able to point out the different characters in the pictures and name them.  I then read Cat in the Hat changing the names of the children to her and her brothers name which further increased her level of engagement. It works on adults too. My other sister had used it with her kids, and was able to recite an entire page looking at me without looking at the book, slightly crossing her eyes as she spoke. Update 12/20/2017. The children to whom I have given these books remember and their parents mention that they were a great help in getting their children interested in reading. I know you will enjoy these absurd and surreal stories, and I hope you found this helpful. Read more",29 Sep 2011,LPower Inkhorn NLP Trainer,5.0,0375851569,"https://www.amazon.com/Seusss-Beginner-Collection-Green-Socks/dp/0375851569/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
301,5.0 out of 5 stars A Universal Gift for All Children and Always an Entertaining Read for Both Adults and Children,"I believe that there are things that we receive that are priceless, both in terms for value and sentimentality. The Dr. Seuss’s hardcover books are entertaining for a child, fun to read as an adult, and the clever concepts, tongue twister rhymes and verses, never gets old or stale, even when read 30 years later. There are five separate hardcovers books in this collection, and they come protected in a fitted cardboard sleeve. Each book is one complete story, with funny characters, unusual adventuresome plots, and all have happy endings. The stories are all illustrated and the font is large and easy to read, the tongue twisters are catchy and fun and the plot of the stories move at a smooth and easy pace. These stories and pictures capture a toddler’s attention, and they listen without any restless squirming. When my son was at that very young age he always requested that I read the same story ‘again’. He kept his full collection and now that he has two young children of his own, both he and my daughter-in-law read them to their children as part of their bedtime ritual. Since all these stories are fun and amusing, and without any scary portions, they make the perfect transition from sleepy wakefulness to a peaceful sleep. However, I bought this starter set for my niece who has one-year old twins. My niece and her husband live in a small apartment with very limited space and with all the toys received from both families, and all the relatives and friends they have run out of room. Therefore if everyone would just send the children a birthday card and come for a visit that would suffice for their birthday.  Unfortunately, I live over 3,000 miles away and therefore a ‘drop-over’ for a visit is not possible for me. Therefore, I felt compelled to send something more than just birthday cards, and sent this set of books as well. Both her and her husband loved this gift. Books take up a minimum of space, and since she is an avid reader she has ‘story-time’ with her children twice a day, afternoons and at bedtime, and furthermore she enjoyed the Dr. Seuss books from when she was toddler and never grew tired of his stories, even as she grew older. This is an ideal and universal gift for all children. No matter our age, these books are entertaining, and interesting for adults to read out loud with humorous tongue twisters, and sure to delight all girls and boys. This is a sensational start to introduce the joy of reading, and a perfect start for any child’s book collection. Read more",11 Nov 2017,Careful 'n Selective,5.0,0375851569,"https://www.amazon.com/Seusss-Beginner-Collection-Green-Socks/dp/0375851569/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
302,5.0 out of 5 stars Great children’s books,Love Dr Seuss Books these were great Read more,05 Oct 2024,EMILY J.COOK,5.0,0375851569,"https://www.amazon.com/Seusss-Beginner-Collection-Green-Socks/dp/0375851569/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
303,5.0 out of 5 stars Great Dr. Seuss's Book Set!,"This is a quality book set! This beautiful Dr. Seuss set was given as a gift along with another Dr. Seuss set and the Curious George book set....PERFECT baby gift! I absolutely love gifting books to people and found this set along with two others to be exactly what I was looking for, The hardcovers and vibrant illustrated pages are what I grew up with and still have to this day! I would highly recommend this book set. Thank you. Read more",12 Oct 2024,Up North Gal,5.0,0375851569,"https://www.amazon.com/Seusss-Beginner-Collection-Green-Socks/dp/0375851569/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
304,,Love these books. Read them to our grand daughter. They’re a little girls favourites Read more,15 Jun 2023,Roxy Downs,,0375851569,"https://www.amazon.com/Seusss-Beginner-Collection-Green-Socks/dp/0375851569/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
